
	17	2009-07-11	A	Colorado	0-1	L	4-8-5		Ray Burse, Drew Moor, Kyle Davies (Blake Wagner 46), Pablo Ricchetti, George John (Daniel Torres 68), Brek Shea (Eric Avila 62), Dax McCarty, Andre Rocha, Dave van den Bergh, Jeff Cunningham, David Ferreira,
	18	2009-07-24	A	Real Salt Lake	2-4	L	4-9-5	Cunningham 4 (unassisted) 13; van den Bergh 1 (Ferreira 3, Cunningham 3) 21	Ray Burse, Drew Moor (sent off 95+), George John (Daniel Torres 46), Pablo Ricchetti, Jair Benitez, Atiba Harris, David Ferreira, Dax McCarty, Andre Rocha (Brek Shea 91+), Dave van den Bergh, Jeff Cunningham,
	19	2009-08-01	H	Kansas City	6-0	W	5-9-5	Cunningham 5 (Harris 3, Ferreira 4) 39; Ferreira 3 (Shea 2, van den Bergh 6) 42; Cunningham 6 (penalty) 66; Cunningham 7 (Shea 3) 75; Ferreira 4 (unassisted) 78; Cunningham 8 (unassisted) 89	Dario Sala, Kyle Davies, Pablo Ricchetti, Daniel Torres, Jair Benitez (Blake Wagner 79), Dave van den Bergh (Bruno Guarda 77), Atiba Harris, Dax McCarty, Brek Shea, Jeff Cunningham, David Ferreira (Eric Avila 82),
	20	2009-08-06	H	Houston	1-0	W	6-9-5	Cunningham 9 (unassisted) 20	Dario Sala, Drew Moor, Kyle Davies (Daniel Torres 59), Pablo Ricchetti, Jair Benitez, Atiba Harris, David Ferreira, Dax McCarty, Dave van den Bergh, Brek Shea (Andre Rocha 66), Jeff Cunningham (Blake Wagner 78),
	21	2009-08-15	A	Columbus	0-2	L	6-10-5		Dario Sala, Drew Moor, Kyle Davies, Daniel Torres, Jair Benitez, Atiba Harris, Dax McCarty, Dave van den Bergh (Blake Wagner 74), Brek Shea (Andre Rocha 63), Jeff Cunningham, David Ferreira.
	22	2009-08-23	A	New York	2-3	L	6-11-5	McCarty 1 (Cunningham 4) 19; van den Bergh 2 (McCarty 2) 72	Dario Sala, Drew Moor, Kyle Davies (Eric Avila 71), Pablo Ricchetti, Jair Benitez, Atiba Harris, David Ferreira, Dax McCarty, Dave van den Bergh, Brek Shea (Andre Rocha 38), Jeff Cunningham,
	23	2009-09-05	H	DC United	2-2	D	6-11-6	Cunningham 10 (van den Bergh 7) 18; Ferreira 5 (van den Bergh 8, Cunningham 5) 50	Dario Sala, Ugo Ihemelu, Kyle Davies (Daniel Torres 30, sent off 57), George John (Blake Wagner 76), Jair Benitez, Atiba Harris, Dax McCarty, Pablo Ricchetti, Dave van den Bergh (Brek Shea 73), Jeff Cunningham, David Ferreira,
	24	2009-09-12	A	Los Angeles	6-3	W	7-11-6	van den Bergh 3 (unassisted) 8; Cunningham 11 (Harris 4) 25; McCarty 2 (Cunningham 6) 71; Harris 3 (McCarty 3) 82; Ferreira 6 (Cunningham 7) 83; Cunningham 12 (Shea 4, Harris 5) 86	Dario Sala, Ugo Ihemelu, George John (Blake Wagner 89), Pablo Ricchetti, Jair Benitez, David Ferreira, Dax McCarty, Atiba Harris, Dave van den Bergh (Brek Shea 69), Marvin Chavez (Daniel Hernandez 46), Jeff Cunningham,
	25	2009-09-19	A	Kansas City	2-3	L	7-12-6	McCarty 3 (unassisted) 44; Cunningham 13 (Ferreira 5) 54	Dario Sala, Ugo Ihemelu, George John, Pablo Ricchetti, Jair Benitez, Atiba Harris, David Ferreira, Dax McCarty, Dave van den Bergh (Heath Pearce 62), Marvin Chavez (Daniel Hernandez 46), Jeff Cunningham.
	26	2009-09-26	H	Real Salt Lake	3-0	W	8-12-6	Cunningham 14 (van den Bergh 9, Ferreira 6) 5; Ferreira 7 (van den Bergh 10, McCarty 4) 10; Cunningham 15 (unassisted) 87	Dario Sala, Ugo Ihemelu, George John, Heath Pearce, Jair Benitez, Atiba Harris (Marvin Chavez 74), Daniel Hernandez (Andre Rocha 85), Dax McCarty, Dave van den Bergh (Eric Avila 87), Jeff Cunningham, David Ferreira,
	27	2009-09-30	H	New England	1-0	W	9-12-6	Cunningham 16 (Benitez 1, Harris 6) 71	Dario Sala, Heath Pearce, Ugo Ihemelu, George John, Jair Benitez, Atiba Harris, Daniel Hernandez, Dax McCarty, Dave van den Bergh (Marvin Chavez 26) (Andre Rocha 76, sent off 91+), Jeff Cunningham, David Ferreira,
	28	2009-10-07	A	San Jose	2-1	W	10-12-6	Ferreira 8 (Cunningham 8, Pearce 1) 49; Cunningham 17 (McCarty 4, Ferreira 7) 81	Dario Sala, Heath Pearce, Ugo Ihemelu, George John, Jair Benitez, Marvin Chavez (Eric Avila 65), Daniel Hernandez, Dax McCarty, Dave van den Bergh (Blake Wagner 78), Jeff Cunningham (Brek Shea 88), David Ferreira,
	29	2009-10-17	H	Colorado	2-1	W	11-12-6	John 1 (van den Bergh 11) 4; Ihemelu 1 (Harris 5, McCarty 6) 66	Dario Sala, Heath Pearce, Ugo Ihemelu, George John, Jair Benitez, Atiba Harris, Daniel Hernandez, Dax McCarty, Dave van den Bergh (Marvin Chavez 87), Jeff Cunningham (Brek Shea 90), David Ferreira,
	30	2009-10-24	A	Seattle	1-2	L	11-13-6	Harris 4 (Hernandez 1) 14	Dario Sala, Heath Pearce, Ugo Ihemelu, George John (Kyle Davies 40), Jair Benitez (Brek Shea 86), Atiba Harris, David Ferreira, Daniel Hernandez (Marvin Chavez 81), Dax McCarty, Dave van den Bergh, Jeff Cunningham,
	1	2010-03-27	H	Houston	1-1	D	0-0-1	Harris 1 (Ferreira 1) 38	Dario Sala, Jair Benitez, George John, Kyle Davies (Eric Alexander 55), Heath Pearce, Brek Shea (Eric Avila 69), Daniel Hernandez, Dax McCarty (Bruno Guarda 89), Atiba Harris, David Ferreira, Jeff Cunningham
	2	2010-04-10	H	Columbus	2-2	D	0-0-2	Cunningham 1 (penalty kick) 29; Avila 1 (unassisted) 93+	Kevin Hartman, Heath Pearce, George John, Ugo Ihemelu, Zach Loyd, Jair Benitez (Eric Avila 75), Daniel Hernandez, Dax McCarty, Atiba Harris, David Ferreira, Jeff Cunningham
	3	2010-04-17	A	New York	1-2	L	0-1-2	McCarty 1 (Pearce 1, Ferreira 2) 10	Dario Sala, Jair Benitez, George John, Ugo Ihemelu, Zach Loyd, Heath Pearce (Eric Avila 69), Daniel Hernandez, Dax McCarty (Eric Alexander 81), Atiba Harris, David Ferreira, Jeff Cunningham
	4	2010-04-22	H	Seattle	2-2	D	0-1-3	Cunningham 2 (penalty kick) 27; Cunningham 3 (penalty kick) 94+	Dario Sala, Zach Loyd (Jason Yeisley 81), Ugo Ihemelu, George John, Jair Benitez (Brek Shea 73), Atiba Harris, David Ferreira, Daniel Hernandez, Dax McCarty (Eric Avila 64), Heath Pearce, Jeff Cunningham.

	5	2010-05-01	A	New England	1-1	D	0-1-4	Harris 2 (McCarty 1) 67	Dario Sala, Heath Pearce (Jason Yeisley 75), George John, Ugo Ihemelu, Jair Benitez, Atiba Harris, Brek Shea, Daniel Hernandez, Dax McCarty, David Ferreira, Jeff Cunningham
	6	2010-05-05	A	Houston	1-0	W	1-1-4	Ihemelu 1 (McCarty 2, Shea 1) 79	Kevin Hartman, Heath Pearce, Ugo Ihemelu, George John, Zach Loyd (Eric Avila 46, Anthony Wallace 75), Jair Benitez (sent off 73), Atiba Harris, Daniel Hernandez, Dax McCarty, Brek Shea (Jason Yeisley 89), David Ferreira.
	7	2010-05-08	H	DC United	1-0	W	2-1-4	Cunningham 4 (Ferreira 3, Pearce 2) 68	Kevin Hartman, George John, Ugo Ihemelu, Heath Pearce, Zach Loyd, Atiba Harris, Daniel Hernandez, Dax McCarty, Brek Shea (Eric Avila 60), Jeff Cunningham (Jason Yeisley 85), David Ferreira.
	8	2010-05-15	A	Philadelphia	1-1	D	2-1-5	Shea 1 (Harris 1, Cunningham 1) 13	Kevin Hartman, Zach Loyd, George John, Ugo Ihemelu, Heath Pearce, Atiba Harris, Daniel Hernandez, David Ferreira, Dax McCarty, Brek Shea (Eric Avila 79), Jeff Cunningham (Marvin Chavez 63, Anthony Wallace 92+).
	9	2010-05-20	H	Los Angeles	0-1	L	2-2-5		Kevin Hartman, Jair Benitez, George John, Ugo Ihemelu, Zach Loyd (Bryan Levya 77), Brek Shea (Marvin Chavez 72), Daniel Hernandez, Dax McCarty, Atiba Harris, David Ferreira, Jeff Cunningham (Eric Avila 63)
	10	2010-05-27	A	Chicago	1-1	D	2-2-6	Ferreira 1 (unassisted) 6	Kevin Hartman, Zach Loyd, George John, Ugo Ihemelu, Jair Benitez, Daniel Hernandez, David Ferreira, Dax McCarty (Bruno Guarda 60), Brek Shea (Jason Yeisley 81), Jeff Cunningham (Heath Pearce 70), Atiba Harris.
	11	2010-06-05	H	San Jose	2-0	W	3-2-6	Shea 2 (Ferreira 4, Pearce 3) 58; Shea 3 (unassisted) 60	Kevin Hartman, Heath Pearce, George John, Ugo Ihemelu, Jair Benitez, Atiba Harris (Eric Alexander 87), Bruno Guarda (Eric Avila 46), Daniel Hernandez, Brek Shea, Jeff Cunningham (Marvin Chavez 70), David Ferreira.
	12	2010-06-26	A	Chivas USA	2-1	W	4-2-6	own goal (Jazic) 45; Ferreira 2 (penalty kick) 61	Kevin Hartman, Heath Pearce, George John, Ugo Ihemelu, Jair Benitez, Marvin Chavez (Eric Avila 69), Daniel Hernandez, Dax McCarty (Bruno Guarda 59), Brek Shea, David Ferreira (Zach Loyd 89), Atiba Harris.
	13	2010-07-03	H	Kansas City	1-0	W	5-2-6	Ferreira 3 (penalty kick) 58	Kevin Hartman, Heath Pearce, George John, Ugo Ihemelu, Jair Benitez (Zach Loyd 76), Marvin Chavez (Jeff Cunningham 64), Daniel Hernandez, Dax McCarty, Brek Shea (Eric Avila 70), David Ferreira, Atiba Harris
	14	2010-07-11	A	Seattle	1-1	D	5-2-7	Ferreira 4 (Pearce 4) 87	Kevin Hartman, George John, Ugo Ihemelu, Jair Benitez (Zach Loyd 80), Daniel Hernandez, Dax McCarty, Marvin Chavez (Jeff Cunningham 64), Heath Pearce, Brek Shea, David Ferreira, Atiba Harris.
	15	2010-07-17	H	Real Salt Lake	2-0	W	6-2-7	Shea 4 (unassisted) 69; Harris 3 (Shea 2, Pearce 5) 77	Kevin Hartman, Heath Pearce, George John, Ugo Ihemelu, Jair Benitez, Atiba Harris, Daniel Hernandez, Dax McCarty (Jeff Cunningham 46), Brek Shea, David Ferreira, Milton Rodriguez (Bruno Guarda 72).
	16	2010-07-24	A	Toronto	1-1	D	6-2-8	Rodriguez 1 (Ferreira 5) 77	Kevin Hartman, Heath Pearce, Ugo Ihemelu, George John (Zach Loyd 59), Jair Benitez, Atiba Harris, Bruno Guarda (Eric Alexander 46), Daniel Hernandez, Brek Shea, David Ferreira, Milton Rodriguez (Jeff Cunningham 81).
	17	2010-07-31	A	Colorado	1-1	D	6-2-9	own goal (Baudet) 22	Kevin Hartman, Heath Pearce, Ugo Ihemelu, George John, Jair Benitez, Atiba Harris (Marvin Chavez 55), Daniel Hernandez, Eric Alexander (Bruno Guarda 79), Brek Shea, David Ferreira, Milton Rodriguez (Jeff Cunningham 65).
	18	2010-08-08	H	Philadelphia	3-1	W	7-2-9	Ferreira 5 (penalty kick) 24; Cunningham 5 (Shea 3, Benitez 1) 75; Cunningham 6 (Ferreira 6) 81	Kevin Hartman, Heath Pearce, Ugo Ihemelu (Zach Loyd 20), George John, Jair Benitez, Atiba Harris, Eric Avila (Jeff Cunningham 46), Daniel Hernandez, Brek Shea, David Ferreira, Milton Rodriguez (Eric Alexander 77).
	19	2010-08-14	A	DC United	3-1	W	8-2-9	Ferreira 6 (Shea 4, Alexander 1) 36; Alexander 1 (Rodriguez 1, Ferreira 7) 49; Cunningham 7 (unassisted) 92+	Kevin Hartman, Heath Pearce, George John, Zach Loyd, Jair Benitez, Atiba Harris, Daniel Hernandez, Eric Alexander (Bruno Guarda 74), Brek Shea (Jackson 82), David Ferreira, Milton Rodriguez (Jeff Cunningham 65)
	20	2010-08-21	H	Chivas USA	1-0	W	9-2-9	Shea 5 (Benitez 2, Ferreira 8) 71	Kevin Hartman, Heath Pearce, George John, Zach Loyd, Jair Benitez, Atiba Harris, Daniel Hernandez, Eric Alexander (Eric Avila 64), Brek Shea (Jackson 85), David Ferreira, Milton Rodriguez (Jeff Cunningham 58)
	21	2010-08-28	A	Columbus	0-0	D	9-2-10		Kevin Hartman, Heath Pearce, George John, Zach Loyd, Jair Benitez (Jackson 72), Atiba Harris, Eric Alexander (Eric Avila 62), Daniel Hernandez, Brek Shea, David Ferreira, Milton Rodriguez (Jeff Cunningham 61)
	22	2010-09-04	H	Toronto	1-0	W	10-2-10	Cunningham 8 (Chavez 1, Ferreira 9) 47	Kevin Hartman, Heath Pearce, George John (Bruno Guarda 54), Zach Loyd, Jair Benitez, Marvin Chavez (Eric Avila 69), Eric Alexander, Jackson, Brek Shea, Jeff Cunningham (Ruben Luna 82), David Ferreira
	23	2010-09-11	A	San Jose	0-0	D	10-2-11		Kevin Hartman, Heath Pearce, Jackson (Kyle Davies 69), Zach Loyd, Jair Benitez, Atiba Harris (Marvin Chavez 62), Eric Alexander, Daniel Hernandez, Brek Shea, Jeff Cunningham (Ruben Luna 83), David Ferreira
	24	2010-09-16	H	New York	2-2	D	10-2-12	Rodriguez 2 (Alexander 2, Pearce 6) 24; Alexander 2 (Rodriguez 2) 68	Kevin Hartman (Dario Sala 46), Heath Pearce, Jackson, Zach Loyd, Jair Benitez, Atiba Harris, Eric Alexander, Daniel Hernandez (Dax McCarty 28), Brek Shea (sent off 29), David Ferreira, Milton Rodriguez (Marvin Chavez 75)
	25	2010-09-22	H	New England	2-2	D	10-2-13	Ferreira 7 (penalty kick) 80; Cunningham 9 (Ferreira 10, Avila 1) 93+	Dario Sala, Heath Pearce, Jackson, Zach Loyd, Jair Benitez, Atiba Harris, Dax McCarty, David Ferreira, Eric Alexander (Eric Avila 70), Marvin Chavez (Ruben Luna 64), Milton Rodriguez (Jeff Cunningham 61)
	26	2010-09-25	A	Kansas City	3-1	W	11-2-13	Chavez 1 (Ferreira 11) 4; Rodriguez 3 (Harris 2, Jackson 1) 12; Cunningham 10 (Ferreira 12) 82	Dario Sala, Heath Pearce, Kyle Davies, Zach Loyd, Jair Benitez (Edson Edward 85), Atiba Harris, Eric Alexander, Jackson, Marvin Chavez (Dax McCarty 37), David Ferreira, Milton Rodriguez (Jeff Cunningham 46)
	27	2010-10-02	H	Chicago	3-0	W	12-2-13	Rodriguez 4 (unassisted) 19; Chavez 2 (Ferreira 13) 46; Cunningham 11 (penalty kick) 67	Dario Sala, Heath Pearce, Jackson, Zach Loyd, Jair Benitez, Atiba Harris, Dax McCarty (Eric Avila 75), Eric Alexander, Marvin Chavez (Brek Shea 69), David Ferreira, Milton Rodriguez (Jeff Cunningham 57)
	28	2010-10-09	H	Colorado	2-2	D	12-2-14	Rodriguez 5 (unassisted) 27; Ferreira 8 (Chavez 2) 37	Dario Sala, Heath Pearce, George John (Dax McCarty 46), Zach Loyd, Jair Benitez, Atiba Harris, Eric Alexander, Jackson, Marvin Chavez (Brek Shea 60), David Ferreira, Milton Rodriguez (Jeff Cunningham 72)
	29	2010-10-16	A	Real Salt Lake	0-2	L	12-3-14		Dario Sala, Heath Pearce, George John, Ugo Ihemelu (Ruben Luna 83), Jair Benitez, Jackson, Dax McCarty (Atiba Harris 71), David Ferreira, Daniel Hernandez, Marvin Chavez, Milton Rodriguez (Jeff Cunningham 46)
	30	2010-10-24	A	Los Angeles	1-2	L	12-4-14	Harris 4 (Alexander 3) 22	Dario Sala, Jair Benitez, George John, Zach Loyd, Jackson (Ugo Ihemelu 75), Marvin Chavez, Dax McCarty, Atiba Harris, Eric Alexander (Eric Avila 60), David Ferreira, Jeff Cunningham (Brek Shea 67)
