Competition: USL Premier Developmental League   
Season: 2008

Date: 4/26/2008
1930; Brooklyn Knights; 3-0; Vermont Voltage; Collins-Perley Sports Complex
1930; Westchester Flames; 4-1; New Jersey Stallions; De Paul Catholic High School
1930; Cleveland Internationals; 1-3; West Michigan Edge; Holland Municipal Stadium
1930; Chesapeake Dragons; 1-5; West Virginia Chaos; Schoenbaum Stadium
2030; Indiana Blast; 0-6; Des Moines Menace; Cara McGrane Stadium
2030; Toledo Slayers; 1-4; Fort Wayne Fever; Hefner Stadium
2030; Chicago Fire Premier; 6-1; St. Louis Strikers; St. Louis Soccer Park
2030; Nashville Metros; 0-3; Kansas City Brass; William Jewell College
2130; Colorado Rapids U-23; 3-1; El Paso Patriots; Dudley Field
2205; Cascade Surge; 4-2; Yakima Reds; Marquette Stadium
2300; BYU Cougars; 0-4; California Gold; Ripon High School

Date: 6/20/2004
1400; Raleigh Elite; 2-1; Chesapeake Dragons; Bowie State Stadium
1500; Nashville Metros; 2-4; St. Louis Strikers; St. Louis Soccer Park
1500; Chicago Fire Premier; 4-0; Kansas City Brass; William Jewell College
1600; Nevada Wonders; 1-3; Utah Blitzz; TBD
1700; San Diego Gauchos; 1-5; Fresno Fuego; Fresno Pacific University
1700; Cocoa Expos; 1-3; Palm Beach Pumas; Glades Day School
1700; New Jersey Stallions; 1-0; Jersey Falcons; New Jersey City University
1800; Brooklyn Knights; 1-1; Albany Admirals; Frank Bailey Stadium
2105; DFW Tornados; 2-1; Laredo Heat; Veterans Field

Date: 6/22/2004
1730; Jersey Falcons; 0-6; Ocean City Barons; Winslow
1930; Fort Wayne Fever; 2-1; Michigan Bucks; Hurley Field

Date: 6/23/2004
1930; Richmond Kickers Future; 0-3; Wilmington Hammerheads; Legion Stadium
1930; Cleveland Internationals; 3-1; Toledo Slayers; Perrysburg High School
1930; Western Mass Pioneers; 2-5; Rhode Island Stingrays; Pierce Memorial

Date: 6/24/2004
1930; Kalamazoo Kingdom; 0-0; Michigan Bucks; Hurley Field

Date: 6/25/2004
1900; Wilmington Hammerheads; 2-1; Virginia Legacy; Busch Field
1930; Sioux Falls SpitFire; 1-2; Thunder Bay Chill; Chapples Park
1930; Ocean City Barons; 2-0; Albany Admirals; Frank Bailey Stadium
1930; Bradenton Academics; 4-0; Palm Beach Pumas; Glades Day School
2000; Central Florida Kraze; 1-1; Cocoa Expos; Cocoa Expo Sports Center
2000; Pittsburgh Riverhounds; 2-0; West Virginia Chaos; Schoenbaum Stadium
2030; Memphis Express; 0-2; DFW Tornados; Pennington Field
2035; Des Moines Menace; 2-1; Indiana Blast; Kuntz Memorial Stadium
2130; California Gold; 0-5; BYU Cougars; BYU South Field
2130; Colorado Springs Blizzard; 0-4; El Paso Patriots; Dudley Field
2200; Cascade Surge; 2-1; Fresno Fuego; Fresno Pacific University
2205; Spokane Shadow; 2-4; Yakima Reds; Marquette Stadium
2230; Orange County Blue Star; 2-3; San Diego Gauchos; Southwestern College

Date: 6/26/2004
1600; Richmond Kickers Future; 4-3; Chesapeake Dragons; MD Soccerplex
1900; Carolina Dynamo; 7-2; Raleigh Elite; SAS Stadium
1930; Jersey Falcons; 0-7; Reading Rage; Albright College
1930; Sioux Falls SpitFire; 0-2; Thunder Bay Chill; Chapples Park
1930; Ajax Orlando Prospects; 1-1; Cocoa Expos; Cocoa Expo Sports Center
1930; Ocean City Barons; 3-0; Vermont Voltage; Essex High School
1930; Toledo Slayers; 2-1; West Michigan Edge; Holland Municipal Stadium
1930; Indiana Invaders; 3-2; Kalamazoo Kingdom; Mayors Riverfront
1930; Cape Cod Crusaders; 2-0; Brooklyn Knights; Metropolitan Oval
1930; Albany Admirals; 2-1; Rhode Island Stingrays; Pierce Memorial
2000; West Virginia Chaos; 2-2; Cleveland Internationals; Foltz Field
2000; Chicago Fire Premier; 5-1; Wisconsin Rebels; Portage County Youth Soccer Complex
2130; Colorado Springs Blizzard; 1-2; El Paso Patriots; Dudley Field
2200; Cascade Surge; 1-3; Nevada Wonders; Carson High School

Date: 6/27/2004
1600; Carolina Dynamo; 3-2; Chesapeake Dragons; MD Soccerplex
1700; Spokane Shadow; 3-2; Abbotsford Mariners; Bateman
1700; Ajax Orlando Prospects; 7-3; Palm Beach Pumas; Glades Day School
1700; Southern California Seahorses; 4-2; Orange County Blue Star; Home Depot Center
1835; Des Moines Menace; 4-1; Indiana Blast; Kuntz Memorial Stadium
1930; Cape Cod Crusaders; 3-0; New Jersey Stallions; De Paul Catholic High School

Date: 6/29/2004
2000; Toledo Slayers; 3-6; Indiana Invaders; Indiana Invaders Soccer Complex

Date: 6/30/2004
1600; Ocean City Barons; 4-2; Jersey Falcons; Giants Stadium
1930; Chesapeake Dragons; 1-2; Northern Virginia Royals; Forest Park High School
1930; Rhode Island Stingrays; 0-2; Albany Admirals; Frank Bailey Stadium
1930; Fort Wayne Fever; 6-1; West Michigan Edge; Holland Municipal Stadium
2000; Memphis Express; 4-3; Nashville Metros; Ezell Park Stadium
2000; New Jersey Stallions; 1-5; Brooklyn Knights; Metropolitan Oval
2230; Orange County Blue Star; 4-2; Southern California Seahorses; LaHabra HS Stadium

Date: 7/1/2004
2000; New Orleans Shell Shockers; 3-2; Nashville Metros; Ezell Park Stadium

Date: 7/2/2004
1630; Virginia Legacy; 2-4; Richmond Kickers Future; Cary Street Field
1930; Cape Cod Crusaders; 4-3; Reading Rage; Albright College
1930; New Jersey Stallions; 1-7; Albany Admirals; Frank Bailey Stadium
1930; Carolina Dynamo; 1-2; Wilmington Hammerheads; Legion Stadium
1930; Cleveland Internationals; 0-5; Pittsburgh Riverhounds; Moon High School
1935; Bradenton Academics; 5-2; Ajax Orlando Prospects; Dr. Phillips High School
2000; Westchester Flames; 2-3; Brooklyn Knights; Metropolitan Oval
2000; Cocoa Expos; 0-2; Central Florida Kraze; Showalter Stadium
2030; New Orleans Shell Shockers; 1-2; Memphis Express; Collierville TBA
2030; El Paso Patriots; 4-2; Austin Lightning; Red Rock Ind. School District
2030; Indiana Invaders; 1-2; Chicago Fire Premier; Watseka Community High School
2130; Yakima Reds; 1-2; BYU Cougars; BYU South Field
2130; Colorado Rapids U-23; 3-0; Colorado Springs Blizzard; Washburn Stadium
2200; Spokane Shadow; 1-5; Cascade Surge; McCulloch Stadium (WU)
2200; Orange County Blue Star; 2-0; California Gold; Ripon High School

Date: 7/3/2004
1730; Cape Cod Crusaders; 1-2; Ocean City Barons; Winslow
1930; Toledo Slayers; 4-1; Cleveland Internationals; Byers Field
1930; New Jersey Stallions; 1-2; Vermont Voltage; Collins-Perley Sports Complex
1930; Chesapeake Dragons; 1-3; West Virginia Chaos; Schoenbaum Stadium
2000; Indiana Invaders; 4-1; Wisconsin Rebels; Calder Stadium
2030; Kansas City Brass; 2-1; Des Moines Menace; Cara McGrane Stadium
2030; West Michigan Edge; 2-0; Fort Wayne Fever; Hefner Stadium
2030; Kalamazoo Kingdom; 0-3; Chicago Fire Premier; Lemont HS
2030; Thunder Bay Chill; 1-4; Sioux Falls SpitFire; O'Gorman High School
2030; El Paso Patriots; 4-1; DFW Tornados; Pennington Field
2100; Cascade Surge; 0-2; Abbotsford Mariners; Bateman
2130; Yakima Reds; 0-2; Utah Blitzz; TBD
2200; Southern California Seahorses; 1-0; San Diego Gauchos; Southwestern College
2300; Nevada Wonders; 2-3; California Gold; Ripon High School

Date: 7/4/2004
1400; Raleigh Elite; 0-4; West Virginia Chaos; Schoenbaum Stadium
1500; St. Louis Strikers; 1-3; Wisconsin Rebels; Calder Stadium
1700; Spokane Shadow; 1-0; Abbotsford Mariners; Bateman
1700; Northern Virginia Royals; 1-3; Ocean City Barons; Winslow
1805; Central Florida Kraze; 0-1; Ajax Orlando Prospects; Disney Sports Complex
1835; Michigan Bucks; 6-3; Indiana Blast; Kuntz Memorial Stadium
1930; Toledo Slayers; 3-2; Kalamazoo Kingdom; Portage Central's Soccer Stadium
2030; Thunder Bay Chill; 2-0; Sioux Falls SpitFire; O'Gorman High School

Date: 7/6/2004
2030; DFW Tornados; 2-0; Austin Lightning; Red Rock Ind. School District

Date: 7/7/2004
1200; Jersey Falcons; 1-4; Long Island Rough Riders; Mitchel Athletic Complex
1700; West Virginia Chaos; 4-6; Carolina Dynamo; Macpherson Stadium
1800; Reading Rage; 0-0; Ocean City Barons; Winslow
1900; Wilmington Hammerheads; 0-0; Raleigh Elite; SAS Stadium
1930; Rhode Island Stingrays; 4-2; Cape Cod Crusaders; Barnstable High School
1930; Cleveland Internationals; 1-2; Michigan Bucks; Hurley Field
1930; Vermont Voltage; 1-6; Western Mass Pioneers; Lusitano Stadium
2000; Ajax Orlando Prospects; 1-2; Cocoa Expos; Cocoa Expo Sports Center
2230; San Diego Gauchos; 3-2; Southern California Seahorses; La Mirada HS

Date: 7/8/2004
1930; Indiana Invaders; 5-3; West Michigan Edge; Holland Municipal Stadium
1930; Richmond Kickers Future; 1-4; Carolina Dynamo; Macpherson Stadium
2030; Wisconsin Rebels; 1-4; Chicago Fire Premier; Lemont HS

Date: 7/9/2004
1930; Des Moines Menace; 4-5; Thunder Bay Chill; Chapples Park
1930; Palm Beach Pumas; 1-2; Cocoa Expos; Cocoa Expo Sports Center
1930; Albany Admirals; 2-0; New Jersey Stallions; De Paul Catholic High School
1930; Reading Rage; 1-2; Rhode Island Stingrays; Pierce Memorial
2000; Indiana Blast; 7-3; Wisconsin Rebels; Calder Stadium
2000; Bradenton Academics; 1-2; Lafayette Swamp Cats; Clark Field
2000; Virginia Legacy; 0-1; West Virginia Chaos; Schoenbaum Stadium
2030; Michigan Bucks; 5-1; Fort Wayne Fever; Hefner Stadium
2030; Kansas City Brass; 1-7; Sioux Falls SpitFire; O'Gorman High School
2030; Memphis Express; 0-3; DFW Tornados; Pennington Field
2030; Central Florida Kraze; 4-1; New Orleans Shell Shockers; Tulane University
2130; Colorado Rapids U-23; 0-1; Utah Blitzz; TBD
2200; Fresno Fuego; 1-1; Cascade Surge; McCulloch Stadium (WU)
2205; Nevada Wonders; 3-1; Yakima Reds; Marquette Stadium

Date: 7/10/2004
1630; Chesapeake Dragons; 1-6; Richmond Kickers Future; Cary Street Field
1930; Brooklyn Knights; 1-3; Cape Cod Crusaders; Barnstable High School
1930; Des Moines Menace; 1-2; Thunder Bay Chill; Chapples Park
1930; Reading Rage; 1-0; Vermont Voltage; Collins-Perley Sports Complex
1930; Fort Wayne Fever; 3-2; West Michigan Edge; Holland Municipal Stadium
1930; Chicago Fire Premier; 0-0; Kalamazoo Kingdom; Mayors Riverfront
1930; West Virginia Chaos; 0-1; Charlotte Eagles; Waddell High School
1935; Cocoa Expos; 0-1; Ajax Orlando Prospects; Dr. Phillips High School
1935; Ocean City Barons; 2-2; Harrisburg City Islanders; Skyline Sports Complex
2000; Central Florida Kraze; 5-2; Lafayette Swamp Cats; Clark Field
2000; California Gold; 2-3; Orange County Blue Star; Home Depot Center
2030; Nashville Metros; 5-2; Austin Lightning; Red Rock Ind. School District
2030; Colorado Springs Blizzard; 5-0; St. Louis Strikers; St. Louis Soccer Park
2030; Bradenton Academics; 3-2; New Orleans Shell Shockers; Tulane University
2130; Colorado Rapids U-23; 2-1; BYU Cougars; South Stadium
2200; Nevada Wonders; 3-2; Cascade Surge; McCulloch Stadium (WU)
2205; Fresno Fuego; 2-4; Yakima Reds; Marquette Stadium

Date: 7/11/2004
1400; Virginia Legacy; 4-1; Chesapeake Dragons; MD Soccerplex
1400; Brooklyn Knights; 2-4; Rhode Island Stingrays; Pierce Memorial
1430; Memphis Express; 4-0; Austin Lightning; Red Rock Ind. School District
1500; Nashville Metros; 1-0; DFW Tornados; Pennington Field
1500; Colorado Springs Blizzard; 0-3; Kansas City Brass; William Jewell College
1700; Ajax Orlando Prospects; 4-0; Palm Beach Pumas; Glades Day School
1700; Wisconsin Rebels; 0-5; Indiana Invaders; Indiana Invaders Soccer Complex
1700; Orange County Blue Star; 2-2; Southern California Seahorses; LaHabra HS Stadium
1700; New Jersey Stallions; 0-3; Cape Cod Crusaders; Nauset High School
1700; Long Island Rough Riders; 3-0; Jersey Falcons; New Jersey City University
1800; Michigan Bucks; 5-0; Cleveland Internationals; Byers Field
1835; St. Louis Strikers; 0-5; Indiana Blast; Kuntz Memorial Stadium

Date: 7/12/2004
1930; Raleigh Elite; 1-5; Carolina Dynamo; Macpherson Stadium

Date: 7/13/2004
2030; Indiana Blast; 0-5; Chicago Fire Premier; Lemont HS
2130; Utah Blitzz; 4-2; BYU Cougars; BYU South Field

Date: 7/14/2004
1900; Palm Beach Pumas; 1-2; Central Florida Kraze; Showalter Stadium
1930; Rhode Island Stingrays; 3-5; Cape Cod Crusaders; Barnstable High School
1930; New Hampshire Phantoms; 7-1; Vermont Voltage; Collins-Perley Sports Complex
1930; West Michigan Edge; 1-5; Michigan Bucks; Hurley Field
1930; Albany Admirals; 1-1; Western Mass Pioneers; Lusitano Stadium
1930; Charlotte Eagles; 4-2; Carolina Dynamo; Macpherson Stadium
2000; Northern Virginia Royals; 4-1; Chesapeake Dragons; MD Soccerplex
2000; Jersey Falcons; 1-5; Brooklyn Knights; Metropolitan Oval
2030; Memphis Express; 3-1; St. Louis Strikers; Cooper Sports Complex
2230; Southern California Seahorses; 1-1; Orange County Blue Star; Home Depot Center

Date: 7/16/2004
1930; Jersey Falcons; 2-1; Reading Rage; Albright College
1930; Chicago Fire Premier; 2-1; Thunder Bay Chill; Chapples Park
1930; Ajax Orlando Prospects; 4-1; Palm Beach Pumas; Glades Day School
1930; Cleveland Internationals; 1-4; Kalamazoo Kingdom; Mayors Riverfront
2000; Bradenton Academics; 0-5; Cocoa Expos; Cocoa Expo Sports Center
2000; Des Moines Menace; 2-1; Colorado Rapids U-23; Pleasant View Field
2000; Richmond Kickers Future; 3-1; West Virginia Chaos; Schoenbaum Stadium
2030; Austin Lightning; 1-2; Memphis Express; Collierville TBA
2030; Kansas City Brass; 3-7; Indiana Blast; Kuntz Memorial Stadium
2105; Lafayette Swamp Cats; 0-5; Laredo Heat; Veterans Field
2130; New Orleans Shell Shockers; 0-7; El Paso Patriots; Dudley Field
2200; BYU Cougars; 4-0; Nevada Wonders; Carson High School
2205; Cascade Surge; 0-2; Spokane Shadow; Joe Albi Stadium
2205; Abbotsford Mariners; 2-5; Yakima Reds; Marquette Stadium
2230; Orange County Blue Star; 1-0; Fresno Fuego; Fresno Pacific University

Date: 7/17/2004
1730; Reading Rage; 1-3; Ocean City Barons; Winslow
1900; Carolina Dynamo; 1-2; Virginia Legacy; Busch Field
1930; Chicago Fire Premier; 2-0; Thunder Bay Chill; Chapples Park
1930; Cape Cod Crusaders; 2-1; Vermont Voltage; Collins-Perley Sports Complex
1930; Brooklyn Knights; 2-0; New Jersey Stallions; De Paul Catholic High School
1930; West Virginia Chaos; 1-6; Chesapeake Dragons; MD Soccerplex
1930; Michigan Bucks; 2-1; Toledo Slayers; Perrysburg High School
1930; Jersey Falcons; 1-10; Rhode Island Stingrays; Pierce Memorial
2000; Austin Lightning; 1-1; Nashville Metros; Ezell Park Stadium
2000; Fort Wayne Fever; 4-3; Indiana Invaders; Indiana Invaders Soccer Complex
2030; Wisconsin Rebels; 6-0; St. Louis Strikers; Cooper Sports Complex
2035; Kalamazoo Kingdom; 3-2; Indiana Blast; Kuntz Memorial Stadium
2105; Lafayette Swamp Cats; 0-4; Laredo Heat; Veterans Field
2130; New Orleans Shell Shockers; 1-2; El Paso Patriots; Dudley Field
2130; Utah Blitzz; 4-0; Colorado Springs Blizzard; Washburn Stadium
2200; California Gold; 0-2; Nevada Wonders; Carson High School
2200; BYU Cougars; 4-3; Fresno Fuego; Fresno Pacific University
2205; Yakima Reds; 1-3; Spokane Shadow; Joe Albi Stadium
2230; Southern California Seahorses; 3-1; San Diego Gauchos; Balboa Stadium

Date: 7/18/2004
1400; Palm Beach Pumas; 0-5; Bradenton Academics; IMG Soccer Academy
1500; Austin Lightning; 1-2; Memphis Express; Collierville TBA
1500; Wisconsin Rebels; 2-5; Kansas City Brass; William Jewell College
1600; St. Louis Strikers; 1-8; Sioux Falls SpitFire; O'Gorman High School
1600; Utah Blitzz; 0-1; Colorado Rapids U-23; Summit High
1600; Carolina Dynamo; 2-5; Richmond Kickers Future; University of Richmond Stadium
1600; Des Moines Menace; 2-1; Colorado Springs Blizzard; Washburn Stadium
1700; Abbotsford Mariners; 0-5; Cascade Surge; McCulloch Stadium (WU)
1700; Albany Admirals; 3-1; Jersey Falcons; New Jersey City University
1800; Virginia Legacy; 5-2; Northern Virginia Royals; Forest Park High School
1900; Cocoa Expos; 0-4; Central Florida Kraze; Showalter Stadium
1930; Ocean City Barons; 3-1; New Jersey Stallions; De Paul Catholic High School

Date: 7/23/2004
1730; Virginia Legacy; 1-2; Ocean City Barons; Macpherson Stadium
1800; Colorado Rapids U-23; 3-2; Michigan Bucks; Hefner Stadium
1800; Cocoa Expos; 5-4; El Paso Patriots; Showalter Stadium
1930; Cape Cod Crusaders; 2-3; Carolina Dynamo; Macpherson Stadium
2000; Spokane Shadow; 2-3; Orange County Blue Star; Fresno Pacific University
2000; DFW Tornados; 2-4; Central Florida Kraze; Showalter Stadium
2030; Fort Wayne Fever; 1-3; Chicago Fire Premier; Hefner Stadium
2230; Fresno Fuego; 2-1; Cascade Surge; Fresno Pacific University

Date: 7/24/2004
1930; Carolina Dynamo; 3-2; Ocean City Barons; Macpherson Stadium
2000; Cocoa Expos; 1-3; Central Florida Kraze; Showalter Stadium
2030; Colorado Rapids U-23; 1-0; Chicago Fire Premier; Hefner Stadium
2230; Fresno Fuego; 2-1; Orange County Blue Star; Fresno Pacific University

Date: 7/30/2004
1930; Fresno Fuego; 0-3; Colorado Rapids U-23; Pleasant View Field

Date: 7/31/2004
2000; Carolina Dynamo; 1-1; Central Florida Kraze; Univ of Central Florida


Season: 2003

Date: 4/19/2003
1700; Nevada Wonders; 1-4; Fresno Fuego; San Joaquin Memorial HS

Date: 4/25/2003
2300; Nevada Wonders; 0-4; California Gold; Modesto Christian High School

Date: 4/26/2003
2230; California Gold; 2-4; Fresno Fuego; San Joaquin Memorial HS

Date: 5/2/2003
2030; Texas Spurs; 4-3; Houston Toros; Mustang Soccer Complex
2130; Nevada Wonders; 0-3; BYU Cougars; BYU South Field

Date: 5/3/2003
1700; Rhode Island Stingrays; 3-0; Ocean City Barons; Mercer County Community College
1930; Nevada Wonders; 0-6; Utah Blitzz; Wendover Soccer Complex
2030; Nashville Metros; 2-0; Lafayette Swamp Cats; Clark Field
2030; Fort Wayne Fever; 0-2; Indiana Invaders; Indiana Invaders Soccer Complex
2030; Houston Toros; 3-4; Austin Lightning; St. Stephans Episcopal School
2300; Fresno Fuego; 4-1; Southern California Seahorses; LaHabra HS Stadium

Date: 5/4/2003
1600; Nashville Metros; 0-2; New Orleans Shell Shockers; Tulane University
1700; Jersey Shore Boca; 2-4; Brooklyn Knights; Metropolitan Oval
1700; Fresno Fuego; 1-3; Orange County Blue Star; TBD
1800; Worcester Kings; 0-5; Jersey Falcons; Rexplex Complex

Date: 5/9/2003
1700; Bradenton Academics; 2-1; Cocoa Expos; Cocoa Expo Sports Center
1930; Jersey Falcons; 2-3; Rhode Island Stingrays; Pierce Memorial
2030; Wisconsin Rebels; 0-4; St. Louis Strikers; Sportport Soccer Complex
2030; Lafayette Swamp Cats; 2-4; Texas Spurs; Univ. of Texas-Dallas Stadium
2100; Sioux Falls SpitFire; 1-3; Kansas City Brass; Liberty High School
2205; Yakima Reds; 3-2; Cascade Surge; McNary HS
2300; Orange County Blue Star; 1-3; Fresno Fuego; San Joaquin Memorial HS

Date: 5/10/2003
1430; Virginia Legacy; 0-1; Richmond Kickers Future; University of Richmond Stadium
1800; Vermont Voltage; 2-1; Worcester Kings; Couglin Field
1800; BYU Cougars; 0-4; Utah Blitzz; Rice-Eccles Stadium
1930; Greenville Lions; 0-1; West Virginia Chaos; Beckley Soccer Complex
1930; Jersey Falcons; 2-5; Cape Cod Crusaders; Dennis-Yarmouth HS
1930; Kalamazoo Kingdom; 4-1; Toledo Slayers; Maumee Stadium
1930; Central Florida Kraze; 1-3; Palm Beach Pumas; TBD
2000; Houston Toros; 0-7; Nashville Metros; Ezell Park Stadium
2030; Chicago Fire Premier; 0-2; Des Moines Menace; Cara McGrane Memorial Stadium
2030; Columbus Shooting Stars; 1-2; Fort Wayne Fever; Hefner Stadium
2030; Wisconsin Rebels; 1-7; Kansas City Brass; Liberty High School
2030; New Orleans Shell Shockers; 1-2; Austin Lightning; St. Stephans Episcopal School
2200; Orange County Blue Star; 2-3; California Gold; Modesto Christian High School
2205; Yakima Reds; 0-2; Spokane Shadow; Joe Albi Stadium
2230; Southern California Seahorses; 1-1; Nevada Wonders; Carson High School

Date: 5/11/2003
800; Sioux Falls SpitFire; 1-3; St. Louis Strikers; Sportport Soccer Complex
1400; Virginia Legacy; 1-2; Chesapeake Dragons; Bowie State Stadium
1400; Raleigh Elite; 3-0; West Virginia Chaos; Schoenbaum Stadium
1500; Houston Toros; 2-6; Memphis Express; Mike Rose Soccer Complex
1600; New Orleans Shell Shockers; 2-0; Texas Spurs; Univ. of Texas-Dallas Stadium
1700; Rhode Island Stingrays; 1-1; Brooklyn Knights; Metropolitan Oval
1700; San Diego Gauchos; 0-2; Fresno Fuego; San Joaquin Memorial HS

Date: 5/14/2003
2000; Cape Cod Crusaders; 2-1; Albany Admirals; Frank Bailey Stadium

Date: 5/15/2003
2100; Colorado Rapids U-23; 0-2; Kansas City Brass; William Jewell College

Date: 5/16/2003
1900; Ocean City Barons; 3-0; Worcester Kings; Couglin Field
1900; Chesapeake Dragons; 0-1; Raleigh Elite; SAS Stadium
1930; West Michigan Edge; 2-1; Kalamazoo Kingdom; Mayors Riverfront
1930; Richmond Kickers Future; 2-1; Greenville Lions; Sirrine Stadium
1930; Bradenton Academics; 3-1; Palm Beach Pumas; TBD
2000; Thunder Bay Chill; 2-1; Wisconsin Rebels; Nathan Calder Memorial Stadium
2000; Columbus Shooting Stars; at; West Virginia Chaos; Schoenbaum Stadium
2000; Cocoa Expos; 1-3; Central Florida Kraze; Winter Springs High School
2030; Toledo Slayers; 1-1; Indiana Invaders; Indiana Invaders Soccer Complex
2030; Des Moines Menace; 2-1; St. Louis Strikers; Sportport Soccer Complex
2100; Memphis Express; 2-0; Lafayette Swamp Cats; Clark Field
2130; Southern California Seahorses; 3-2; BYU Cougars; BYU South Field
2205; Calgary Storm Prospects; 2-2; Yakima Reds; Marquette Stadium

Date: 5/17/2003
1500; Texas Spurs; 2-1; Austin Lightning; St. Stephans Episcopal School
1700; Raleigh Elite; 1-3; Virginia Legacy; Busch Field
1800; Southern California Seahorses; 2-2; Utah Blitzz; Rice-Eccles Stadium
1930; Ocean City Barons; 0-0; Cape Cod Crusaders; Dennis-Yarmouth HS
1930; Worcester Kings; 0-1; Brooklyn Knights; Metropolitan Oval
1930; Vermont Voltage; 0-0; Rhode Island Stingrays; Pierce Memorial
1930; Fort Wayne Fever; 1-2; Michigan Bucks; Saginaw's White Pine Stadium
1930; Chesapeake Dragons; 2-1; Greenville Lions; Sirrine Stadium
2000; Thunder Bay Chill; 2-0; Wisconsin Rebels; Nathan Calder Memorial Stadium
2030; Chicago Fire Premier; 5-0; Sioux Falls SpitFire; McEneaney Field (O'Gorman HS)
2030; Colorado Rapids U-23; 2-1; St. Louis Strikers; Sportport Soccer Complex
2030; Memphis Express; 2-3; New Orleans Shell Shockers; Tulane University
2030; Des Moines Menace; 1-0; Kansas City Brass; William Jewell College
2100; Lafayette Swamp Cats; 0-2; Houston Toros; Freedom World Ranch
2130; California Gold; 6-1; BYU Cougars; BYU South Field
2200; Fresno Fuego; 3-0; San Diego Gauchos; Gauchos Stadium (Southwest High School)
2205; Calgary Storm Prospects; 0-3; Cascade Surge; Legion Field
2230; Orange County Blue Star; 4-0; Nevada Wonders; Carson High School
2230; Spokane Shadow; 3-2; Abbotsford Mariners; Rotary Stadium

Date: 5/18/2003
1400; Ocean City Barons; 2-1; Albany Admirals; Frank Bailey Stadium
1400; Central Florida Kraze; 1-1; Bradenton Academics; IMG Soccer Academy
1400; Wilmington Hammerheads; 0-1; Richmond Kickers Future; University of Richmond Stadium
1500; Kalamazoo Kingdom; 1-0; Columbus Shooting Stars; Crew Stadium
1500; Colorado Rapids U-23; 2-3; Kansas City Brass; William Jewell College
1700; Spokane Shadow; 1-0; Abbotsford Mariners; Rotary Stadium
1730; Brooklyn Knights; 3-4; Jersey Falcons; Rexplex Complex

Date: 5/19/2003
1930; Toledo Slayers; 2-3; Michigan Bucks; Berkley's Hurley Field

Date: 5/21/2003
1900; Albany Admirals; 2-1; Worcester Kings; Couglin Field
1930; West Michigan Edge; 3-5; Toledo Slayers; Maumee Stadium
1930; Michigan Bucks; 1-1; Kalamazoo Kingdom; Mayors Riverfront

Date: 5/23/2003
1430; West Virginia Chaos; 0-5; Richmond Kickers Future; University of Richmond Stadium
1700; Cocoa Expos; 0-5; Bradenton Academics; IMG Soccer Academy
1900; Jersey Falcons; 2-4; Worcester Kings; Couglin Field
1930; Albany Admirals; 0-1; Vermont Voltage; Collins-Perley Sports Complex
1930; Kalamazoo Kingdom; 0-2; Thunder Bay Chill; Fort William Stadium
2000; Texas Spurs; 0-2; Nashville Metros; Ezell Park Stadium
2000; Palm Beach Pumas; 6-1; Central Florida Kraze; Winter Springs High School
2030; West Michigan Edge; 3-2; Fort Wayne Fever; Hefner Stadium
2030; Wisconsin Rebels; 0-4; Sioux Falls SpitFire; McEneaney Field (O'Gorman HS)
2030; Austin Lightning; 2-1; Memphis Express; Mike Rose Soccer Complex
2030; St. Louis Strikers; 1-4; Chicago Fire Premier; Saint Laurence High School
2030; Lafayette Swamp Cats; 0-4; New Orleans Shell Shockers; Tulane University
2200; Fresno Fuego; 3-0; Nevada Wonders; Carson High School
2205; Cascade Surge; 2-1; Spokane Shadow; Joe Albi Stadium
2205; Abbotsford Mariners; 1-2; Yakima Reds; Marquette Stadium
; BYU Cougars; 1-2; Southern California Seahorses; LaHabra HS Stadium

Date: 5/24/2003
1600; Indiana Invaders; 2-1; Columbus Shooting Stars; Crew Stadium
1900; Greenville Lions; 0-2; Virginia Legacy; Busch Field
1930; Palm Beach Pumas; 2-2; Cocoa Expos; Cocoa Expo Sports Center
1930; Jersey Falcons; 1-1; Vermont Voltage; Collins-Perley Sports Complex
1930; Kalamazoo Kingdom; 3-0; Thunder Bay Chill; Fort William Stadium
1930; Brooklyn Knights; 1-2; Ocean City Barons; Mercer County Community College
2000; Austin Lightning; 0-4; Nashville Metros; Ezell Park Stadium
2030; Wisconsin Rebels; 0-7; Des Moines Menace; Cara McGrane Memorial Stadium
2030; Houston Toros; 2-1; Lafayette Swamp Cats; Clark Field
; BYU Cougars; 4-5; Orange County Blue Star; TBD

Date: 5/25/2003
1500; Texas Spurs; 1-1; Memphis Express; Mike Rose Soccer Complex
1600; Spokane Shadow; 2-1; Calgary Storm Prospects; Glenmore Park
1600; Houston Toros; 0-4; New Orleans Shell Shockers; Tulane University
1700; Rhode Island Stingrays; 3-1; Worcester Kings; Couglin Field
1700; Cascade Surge; 2-1; Abbotsford Mariners; Rotary Stadium
1700; Southern California Seahorses; 1-2; Fresno Fuego; San Joaquin Memorial HS
2000; Colorado Rapids U-23; 2-3; Chicago Fire Premier; Watseka Community High School
1500; Colorado Rapids U-23; 3-0; Wisconsin Rebels; Nathan Calder Memorial Stadium
1700; Richmond Kickers Future; 0-1; Raleigh Elite; SAS Stadium
1800; Michigan Bucks; 3-1; Indiana Invaders; Indiana Invaders Soccer Complex
1930; Columbus Shooting Stars; 2-4; West Michigan Edge; Holland Municipal Stadium

